chr6:41286601-41286824	chr6:41301419-41301724
chr17:56413212-56413667	chr17:56421439-56421596
chr17:56413212-56413667	chr17:56426877-56426962
chr17:37010933-37011093	chr17:37024501-37024874
chr17:37010933-37011093	chr17:37027781-37027987
chr17:57922999-57923843	chr17:57932450-57932798
chr17:57906379-57907270	chr17:57922999-57923843
chr17:57907420-57907736	chr17:57922999-57923843
chr17:73293570-73293940	chr17:73304838-73305233
chr17:76151038-76151473	chr17:76169246-76169385
chr17:76151038-76151473	chr17:76169539-76169762
chr17:7737438-7738736	chr17:7745337-7745870
chr17:7737438-7738736	chr17:7745915-7746944
chr17:7737438-7738736	chr17:7746991-7747556
chr17:73293570-73293940	chr17:73309965-73310187
chr17:78806684-78807307	chr17:78830209-78830686
chr17:74258854-74259227	chr17:74269060-74269291
chr17:57902814-57903248	chr17:57922999-57923843
chr17:57904186-57904344	chr17:57922999-57923843
chr17:30850461-30850579	chr17:30886393-30886627
chr17:30851083-30851355	chr17:30886393-30886627
chr17:78228476-78228940	chr17:78238527-78238862
chr17:16310492-16310776	chr17:16319642-16320463
chr17:37910411-37911394	chr17:37926144-37926589
chr17:37910411-37911394	chr17:37926668-37927007
chr17:37912171-37912498	chr17:37926144-37926589
chr17:37912171-37912498	chr17:37926668-37927007
chr17:80056613-80056910	chr17:80066063-80066430
chr17:42276572-42276897	chr17:42425585-42425836
chr17:73293570-73293940	chr17:73312070-73312303
chr17:38699205-38699580	chr17:38770839-38771096
chr17:2040718-2040966	chr17:2126107-2126815
chr17:73333353-73333637	chr17:73341673-73342265
chr17:37926144-37926589	chr17:37950684-37950832
chr17:8824079-8824459	chr17:8843294-8843654
chr17:38754136-38754450	chr17:38770839-38771096
chr17:38754802-38755132	chr17:38770839-38771096
chr17:38755372-38755931	chr17:38770839-38771096
chr17:28033249-28033691	chr17:28049478-28050072
chr17:28033849-28034236	chr17:28049478-28050072
chr17:38718108-38719166	chr17:38770839-38771096
chr17:38718108-38719166	chr17:38771553-38771985
chr17:38719281-38720198	chr17:38770839-38771096
chr17:38719281-38720198	chr17:38771553-38771985
chr17:76125814-76126042	chr17:76165603-76166001
chr17:70403681-70403886	chr17:70416079-70416357
chr17:80164087-80164383	chr17:80188750-80189250
chr17:76125814-76126042	chr17:76169539-76169762
chr17:8041932-8042438	chr17:8057335-8058055
chr17:18804175-18804500	chr17:18825562-18825708
chr17:47270202-47270509	chr17:47295492-47295787
chr17:74237406-74237676	chr17:74269060-74269291
chr17:6938707-6938851	chr17:6950063-6950446
chr17:55979553-55979719	chr17:56064193-56064677
chr17:1979194-1979509	chr17:1986889-1987344
chr17:56410599-56410851	chr17:56428194-56428499
chr17:56411173-56411562	chr17:56428194-56428499
chr17:56412418-56413089	chr17:56428194-56428499
chr17:56413212-56413667	chr17:56428194-56428499
chr18:57566379-57566616	chr18:57594468-57594884
chr18:57572110-57572452	chr18:57594468-57594884
chr18:56282979-56283268	chr18:56325382-56325774
chr18:60805787-60806310	chr18:60825008-60825274
chr18:60805787-60806310	chr18:60825418-60825658
chr18:60805787-60806310	chr18:60827006-60827299
chr18:60805787-60806310	chr18:60827467-60827631
chr18:57594468-57594884	chr18:57620967-57621172
chr18:57552932-57553277	chr18:57572110-57572452
chr18:9066994-9067212	chr18:9094792-9095105
chr18:9066994-9067212	chr18:9095289-9095558
chr18:13577393-13578089	chr18:13613726-13614123
chr18:60828947-60829338	chr18:60979120-60979234
chr18:60809118-60809336	chr18:60819978-60820314
chr18:60809118-60809336	chr18:60822545-60823046
chr18:60809118-60809336	chr18:60825008-60825274
chr18:60809118-60809336	chr18:60825418-60825658
chr18:67602194-67602356	chr18:67612583-67612746
chr18:67602194-67602356	chr18:67616100-67616494
chr18:67602629-67602968	chr18:67612583-67612746
chr18:77267133-77267456	chr18:77283764-77284286
chr18:77269136-77269505	chr18:77283335-77283575
chr18:77269136-77269505	chr18:77283764-77284286
chr18:56325382-56325774	chr18:56337372-56337558
chr18:56325382-56325774	chr18:56339458-56339877
chr18:13565321-13565688	chr18:13609005-13609489
chr18:13565321-13565688	chr18:13613726-13614123
chr18:13565321-13565688	chr18:13615424-13615980
chr18:13565321-13565688	chr18:13616190-13616419
chr18:13566903-13567274	chr18:13609005-13609489
chr18:13566903-13567274	chr18:13613726-13614123
chr18:13566903-13567274	chr18:13615424-13615980
chr18:13566903-13567274	chr18:13616190-13616419
chr18:13567573-13567990	chr18:13609005-13609489
chr18:13567573-13567990	chr18:13613726-13614123
chr18:13567573-13567990	chr18:13615424-13615980
chr18:13567573-13567990	chr18:13616190-13616419
chr18:13568962-13569309	chr18:13609005-13609489
chr18:13568962-13569309	chr18:13613726-13614123
chr18:13568962-13569309	chr18:13615424-13615980
chr18:13568962-13569309	chr18:13616190-13616419
chr18:10852460-10852708	chr18:10950842-10951271
chr18:10852460-10852708	chr18:10951449-10951581
chr18:60809118-60809336	chr18:60859734-60859973
chr18:60809118-60809336	chr18:60860186-60860413
chr18:60809118-60809336	chr18:60827006-60827299
chr18:60809118-60809336	chr18:60827467-60827631
chr18:9082770-9083125	chr18:9094792-9095105
chr18:9082770-9083125	chr18:9095289-9095558
chr18:74814335-74814742	chr18:74840150-74840705
chr18:60828947-60829338	chr18:60984165-60984609
chr18:60829560-60829925	chr18:60984165-60984609
chr18:60819978-60820314	chr18:60828947-60829338
chr18:60819978-60820314	chr18:60829560-60829925
chr18:67616100-67616494	chr18:67862254-67862313
chr18:56282979-56283268	chr18:56320590-56320820
chr18:57572110-57572452	chr18:57584956-57585106
chr18:57572110-57572452	chr18:57585799-57586003
chr18:13577393-13578089	chr18:13585802-13586015
chr18:60827006-60827299	chr18:60864454-60864795
chr18:60827467-60827631	chr18:60864454-60864795
chr18:57566379-57566616	chr18:57584956-57585106
chr18:57566379-57566616	chr18:57585799-57586003
chr18:77164575-77164861	chr18:77283764-77284286
chr18:74774000-74774964	chr18:74813361-74814191
chr18:74774000-74774964	chr18:74814335-74814742
chr18:74775208-74775557	chr18:74813361-74814191
chr18:74775208-74775557	chr18:74814335-74814742
chr18:13562482-13563053	chr18:13613726-13614123
chr18:13563394-13563745	chr18:13613726-13614123
chr18:60828947-60829338	chr18:60860186-60860413
chr18:60829560-60829925	chr18:60860186-60860413
chr18:13565321-13565688	chr18:13577393-13578089
chr18:13565321-13565688	chr18:13579325-13579466
chr18:13566903-13567274	chr18:13577393-13578089
chr18:13566903-13567274	chr18:13579325-13579466
chr18:13567573-13567990	chr18:13577393-13578089
chr18:13567573-13567990	chr18:13579325-13579466
chr18:13568962-13569309	chr18:13577393-13578089
chr18:13568962-13569309	chr18:13579325-13579466
chr18:57585799-57586003	chr18:57594468-57594884
chr18:60825008-60825274	chr18:60979120-60979234
chr18:60825418-60825658	chr18:60979120-60979234
chr18:60827006-60827299	chr18:60979120-60979234
chr18:60827467-60827631	chr18:60979120-60979234
chr18:2627903-2628175	chr18:2636727-2637126
chr18:57572110-57572452	chr18:57620967-57621172
chr18:13562482-13563053	chr18:13585802-13586015
chr18:60774219-60774617	chr18:60828947-60829338
chr18:13577393-13578089	chr18:13615424-13615980
chr18:13577393-13578089	chr18:13616190-13616419
chr18:57552932-57553277	chr18:57566379-57566616
chr18:67616100-67616494	chr18:67625128-67625312
chr18:67616100-67616494	chr18:67625724-67626053
chr18:67616100-67616494	chr18:67626342-67626763
chr18:60809118-60809336	chr18:60828947-60829338
chr18:13562482-13563053	chr18:13577393-13578089
chr18:13562482-13563053	chr18:13579325-13579466
chr18:13563394-13563745	chr18:13577393-13578089
chr18:13563394-13563745	chr18:13579325-13579466
chr18:2972158-2972493	chr18:2980400-2980653
chr18:10950842-10951271	chr18:11005597-11005922
chr18:10951449-10951581	chr18:11005597-11005922
chr19:2049976-2050209	chr19:2064980-2065181
chr19:2051815-2052053	chr19:2064980-2065181
chr19:17220741-17221250	chr19:17246297-17246722
chr19:2171641-2172019	chr19:2182828-2183132
chr19:925071-925217	chr19:953220-953565
chr19:2478921-2479315	chr19:2489253-2489454
chr19:56623049-56623274	chr19:56673673-56673939
chr19:47729030-47729228	chr19:47742856-47743228
chr19:47729030-47729228	chr19:47744387-47744529
chr19:47729030-47729228	chr19:47746329-47746738
chr19:18382556-18382948	chr19:18414244-18414595
chr19:18382556-18382948	chr19:18415031-18416060
chr19:18393747-18393881	chr19:18414244-18414595
chr19:18393747-18393881	chr19:18415031-18416060
chr19:18395702-18395850	chr19:18414244-18414595
chr19:18395702-18395850	chr19:18415031-18416060
chr19:42750338-42750718	chr19:42784087-42784212
chr19:6577471-6577956	chr19:6587274-6587651
chr19:6577471-6577956	chr19:6588124-6588275
chr19:6577471-6577956	chr19:6588388-6589226
chr19:2061356-2061737	chr19:2087738-2088017
chr19:44257292-44257551	chr19:44267676-44267996
chr19:44257292-44257551	chr19:44269192-44269953
chr19:16441306-16441578	chr19:16449243-16449463
chr19:16441306-16441578	chr19:16449802-16450158
chr19:42756581-42756634	chr19:42772295-42772768
chr19:42756723-42757090	chr19:42772295-42772768
chr19:47765844-47766042	chr19:47776748-47776969
chr19:56098668-56099098	chr19:56116208-56117068
chr19:56098668-56099098	chr19:56117286-56117783
chr19:1942393-1942508	chr19:2049976-2050209
chr19:1942586-1943099	chr19:2049976-2050209
chr19:10215397-10215725	chr19:10346765-10347120
chr19:10215832-10216068	chr19:10346765-10347120
chr19:54707641-54707712	chr19:54713468-54714085
chr19:54707641-54707712	chr19:54714720-54715094
chr19:42037922-42038313	chr19:42069848-42070019
chr19:12888910-12889352	chr19:12896870-12897372
chr19:50400896-50401285	chr19:50413852-50414197
chr19:50400896-50401285	chr19:50414628-50414884
chr19:50400896-50401285	chr19:50415245-50415445
chr19:35821239-35821740	chr19:35838526-35838887
chr19:6528964-6529120	chr19:6539979-6540238
chr19:18382556-18382948	chr19:18439179-18439536
chr19:6556475-6556744	chr19:6577471-6577956
chr19:6516969-6517178	chr19:6802447-6802718
chr19:16452764-16452992	chr19:16477143-16477842
chr19:16453203-16453340	chr19:16477143-16477842
chr19:13907523-13907866	chr19:13944151-13944331
chr19:13907523-13907866	chr19:13944359-13944683
chr19:16453203-16453340	chr19:16492713-16493267
chr19:16453203-16453340	chr19:16493561-16493905
chr19:36193251-36193562	chr19:36202440-36202452
chr19:6587274-6587651	chr19:6600003-6600291
chr19:6588124-6588275	chr19:6600003-6600291
chr19:6588388-6589226	chr19:6600003-6600291
chr19:16696208-16696379	chr19:16704980-16705245
chr19:16696208-16696379	chr19:16706007-16706238
chr19:16696641-16697052	chr19:16704980-16705245
chr19:16696641-16697052	chr19:16706007-16706238
chr19:2049976-2050209	chr19:2093042-2093330
chr19:2049976-2050209	chr19:2094360-2094773
chr19:2049976-2050209	chr19:2095281-2095723
chr19:2051815-2052053	chr19:2093042-2093330
chr19:2051815-2052053	chr19:2094360-2094773
chr19:2051815-2052053	chr19:2095281-2095723
chr19:42037922-42038313	chr19:42052659-42053071
chr19:18485152-18485556	chr19:18498524-18498706
chr19:18401020-18401539	chr19:18414244-18414595
chr19:18401020-18401539	chr19:18415031-18416060
chr19:18402387-18403564	chr19:18414244-18414595
chr19:18402387-18403564	chr19:18415031-18416060
chr19:18404099-18404539	chr19:18414244-18414595
chr19:18404099-18404539	chr19:18415031-18416060
chr19:18405326-18405850	chr19:18414244-18414595
chr19:18405326-18405850	chr19:18415031-18416060
chr19:42756581-42756634	chr19:42789863-42790090
chr19:42756723-42757090	chr19:42789863-42790090
chr19:13266326-13267156	chr19:13274586-13275096
chr19:13266326-13267156	chr19:13275397-13275802
chr19:14097142-14097697	chr19:14115648-14116111
chr19:14466734-14466953	chr19:14485924-14486626
chr19:14467223-14467368	chr19:14485924-14486626
chr19:6539979-6540238	chr19:6577471-6577956
chr19:2561938-2562231	chr19:2594572-2594592
chr19:18133045-18133309	chr19:18155923-18156099
chr19:17190539-17191239	chr19:17246297-17246722
chr19:42027706-42027846	chr19:42036742-42037668
chr19:42027706-42027846	chr19:42037922-42038313
chr19:42028325-42028365	chr19:42036742-42037668
chr19:42028325-42028365	chr19:42037922-42038313
chr19:10519571-10519867	chr19:10529596-10529758
chr19:44269192-44269953	chr19:44281170-44281414
chr19:44269192-44269953	chr19:44281524-44282142
chr19:5322399-5322569	chr19:5339517-5339797
chr19:41804006-41804567	chr19:41814398-41814719
chr19:1651371-1651730	chr19:1669192-1669298
chr19:2171377-2171588	chr19:2287726-2288039
chr19:40923099-40923282	chr19:40930264-40930817
chr19:6528964-6529120	chr19:6577471-6577956
chr19:2049976-2050209	chr19:2087738-2088017
chr19:2051815-2052053	chr19:2087738-2088017
chr19:16370373-16370752	chr19:16477143-16477842
chr19:16229373-16229857	chr19:16251738-16251778
chr19:16230487-16230565	chr19:16251738-16251778
chr19:41260796-41261188	chr19:41304071-41304255
chr19:6588124-6588275	chr19:6601519-6601863
chr19:6588388-6589226	chr19:6601519-6601863
chr19:40930264-40930817	chr19:40939716-40940068
chr19:6516969-6517178	chr19:6539979-6540238
chr19:6518032-6518368	chr19:6539979-6540238
chr19:17220741-17221250	chr19:17236053-17237400
chr19:1252961-1253429	chr19:1265810-1266064
chr19:1252961-1253429	chr19:1266359-1266798
chr19:6516969-6517178	chr19:6587274-6587651
chr19:6516969-6517178	chr19:6588124-6588275
chr19:6773738-6774101	chr19:6801116-6801467
chr19:13266326-13267156	chr19:13278382-13278991
chr19:13267779-13268208	chr19:13278382-13278991
chr19:42381967-42382342	chr19:42449533-42450069
chr19:42772295-42772768	chr19:42789863-42790090
chr19:16441306-16441578	chr19:16493561-16493905
chr19:49486890-49487028	chr19:49495555-49495708
chr19:39891902-39892845	chr19:39921308-39921946
chr19:39894353-39894945	chr19:39921308-39921946
chr19:18382556-18382948	chr19:18402387-18403564
chr19:50872495-50872846	chr19:50888786-50889179
chr19:10515339-10515636	chr19:10523082-10523284
chr19:18393747-18393881	chr19:18401020-18401539
chr19:18393747-18393881	chr19:18402387-18403564
chr19:18393747-18393881	chr19:18404099-18404539
chr19:18393747-18393881	chr19:18405326-18405850
chr19:2049976-2050209	chr19:2059605-2060167
chr19:2049976-2050209	chr19:2061356-2061737
chr19:2051815-2052053	chr19:2059605-2060167
chr19:2051815-2052053	chr19:2061356-2061737
chr19:42772295-42772768	chr19:42784087-42784212
chr19:42772295-42772768	chr19:42784527-42784991
chr19:42772804-42773312	chr19:42784087-42784212
chr19:42772804-42773312	chr19:42784527-42784991
chr19:49482120-49482542	chr19:49495555-49495708
chr19:41771602-41771660	chr19:41802534-41802970
chr19:41771602-41771660	chr19:41803374-41803837
chr19:41771602-41771660	chr19:41804006-41804567
chr19:925071-925217	chr19:954903-955312
chr19:4369210-4369467	chr19:4379386-4379764
chr19:6516969-6517178	chr19:6577471-6577956
chr19:6518032-6518368	chr19:6577471-6577956
chr19:933164-933556	chr19:947564-948104
chr19:41771602-41771660	chr19:41814398-41814719
chr19:6577471-6577956	chr19:6592539-6592761
chr19:10519571-10519867	chr19:10538657-10539326
chr19:2478921-2479315	chr19:2594572-2594592
chr19:2478921-2479315	chr19:2599036-2599584
chr19:7197339-7197547	chr19:7402747-7403030
chr19:10523082-10523284	chr19:10535896-10536533
chr19:3671007-3671294	chr19:3684195-3684491
chr19:42774379-42774759	chr19:42784087-42784212
chr19:42774379-42774759	chr19:42784527-42784991
chr19:42774379-42774759	chr19:42785500-42785936
chr19:38524876-38525374	chr19:38536828-38537171
chr19:42379575-42379860	chr19:42449533-42450069
chr19:1252961-1253429	chr19:1260732-1261171
chr19:1252961-1253429	chr19:1262305-1262850
chr19:925071-925217	chr19:947564-948104
chr19:7746304-7746484	chr19:7770608-7770891
chr19:13944151-13944331	chr19:13972364-13973309
chr19:13944359-13944683	chr19:13972364-13973309
chr19:2061356-2061737	chr19:2094360-2094773
chr19:6592539-6592761	chr19:6601519-6601863
chr19:44269192-44269953	chr19:44288540-44288860
chr19:1445282-1445452	chr19:1453873-1454140
chr19:12888910-12889352	chr19:12899457-12901460
chr19:12889371-12889726	chr19:12899457-12901460
chr19:12890492-12890682	chr19:12899457-12901460
chr19:12890492-12890682	chr19:12901644-12901726
chr19:12892597-12892707	chr19:12899457-12901460
chr19:12892597-12892707	chr19:12901644-12901726
chr19:12892961-12894040	chr19:12899457-12901460
chr19:12892961-12894040	chr19:12901644-12901726
chr19:12894545-12895330	chr19:12899457-12901460
chr19:12894545-12895330	chr19:12901644-12901726
chr19:12895349-12896178	chr19:12899457-12901460
chr19:12895349-12896178	chr19:12901644-12901726
chr19:12896372-12896781	chr19:12899457-12901460
chr19:12896372-12896781	chr19:12901644-12901726
chr19:55909655-55909755	chr19:55909655-55909755
chr19:55909655-55909755	chr19:55917170-55917359
chr19:2478921-2479315	chr19:2494705-2495117
chr19:14097142-14097697	chr19:14126359-14126500
chr19:5287522-5287818	chr19:5322399-5322569
chr19:16449243-16449463	chr19:16477143-16477842
chr19:16449802-16450158	chr19:16477143-16477842
chr19:16229373-16229857	chr19:16256445-16256572
chr19:16230487-16230565	chr19:16256445-16256572
chr19:532930-533293	chr19:573434-573573
chr19:2168320-2168637	chr19:2182828-2183132
chr19:50414628-50414884	chr19:50426616-50426838
chr19:38493976-38494435	chr19:38539064-38539251
chr19:38493976-38494435	chr19:38539760-38540070
chr19:38495647-38495987	chr19:38539064-38539251
chr19:38495647-38495987	chr19:38539760-38540070
chr19:16441306-16441578	chr19:16452764-16452992
chr19:16441306-16441578	chr19:16453203-16453340
chr19:2478921-2479315	chr19:2561938-2562231
chr1:121485082-121485212	chr19:27732067-27732764
chr1:121485082-121485212	chr19:27732785-27733191
chr1:235062665-235062809	chr1:235097868-235098070
chr1:117082797-117083071	chr1:117110819-117111247
chr1:1004646-1004986	chr1:1014834-1015095
chr1:1005293-1005547	chr1:1014834-1015095
chr1:101853882-101854194	chr1:101873254-101873661
chr1:27928507-27928973	chr1:27985480-27985709
chr1:27928507-27928973	chr1:27985869-27985982
chr1:27928507-27928973	chr1:27986111-27986384
chr1:28201800-28202156	chr1:28213825-28214033
chr1:235146978-235147112	chr1:235158479-235158766
chr1:203258547-203259334	chr1:203294160-203294623
chr1:203258547-203259334	chr1:203294985-203295146
chr1:203259429-203259985	chr1:203294160-203294623
chr1:203259429-203259985	chr1:203294985-203295146
chr1:235062665-235062809	chr1:235146978-235147112
chr1:156462474-156462813	chr1:156474686-156475018
chr1:16276028-16276482	chr1:16291784-16292062
chr1:31220962-31221590	chr1:31231730-31232072
chr1:31220962-31221590	chr1:31232736-31232923
chr1:31222458-31222949	chr1:31231730-31232072
chr1:31222458-31222949	chr1:31232736-31232923
chr1:31223594-31223943	chr1:31231730-31232072
chr1:31223594-31223943	chr1:31232736-31232923
chr1:235017165-235017382	chr1:235146978-235147112
chr1:31216468-31217229	chr1:31238135-31238354
chr1:28189568-28190269	chr1:28201800-28202156
chr1:25292573-25292807	chr1:25347909-25348138
chr1:25292573-25292807	chr1:25348659-25349200
chr1:111745467-111745610	chr1:111757482-111757860
chr1:111745467-111745610	chr1:111758440-111759106
chr1:111745467-111745610	chr1:111759901-111760085
chr1:156461502-156461819	chr1:156468556-156468776
chr1:156462474-156462813	chr1:156468556-156468776
chr1:206955889-206956132	chr1:206966600-206966901
chr1:145437595-145437817	chr1:145454760-145454851
chr1:145437595-145437817	chr1:145455122-145455741
chr1:12100563-12100930	chr1:12127865-12128182
chr1:31216468-31217229	chr1:31227443-31228328
chr1:31218107-31218539	chr1:31227443-31228328
chr1:12112067-12112502	chr1:12126084-12126429
chr1:12112067-12112502	chr1:12127865-12128182
chr1:155916072-155916212	chr1:155945743-155946196
chr1:155916072-155916212	chr1:155946363-155946660
chr1:23903714-23904323	chr1:23916433-23916712
chr1:23903714-23904323	chr1:23916918-23917225
chr1:23903714-23904323	chr1:23918101-23918449
chr1:181100547-181100997	chr1:181110732-181111003
chr1:32405536-32405898	chr1:32423598-32423720
chr1:25345809-25346202	chr1:25357149-25357829
chr1:25345809-25346202	chr1:25357926-25358422
chr1:42204580-42205516	chr1:42217644-42218002
chr1:54873075-54873515	chr1:54953784-54954325
chr1:54875187-54875373	chr1:54953784-54954325
chr1:42217644-42218002	chr1:42272535-42272820
chr1:28417819-28418026	chr1:28453663-28453991
chr1:59039624-59039692	chr1:59049880-59049917
chr1:101774729-101775525	chr1:101873254-101873661
chr1:241696334-241697654	chr1:241714901-241715765
chr1:236319808-236320415	chr1:236447659-236448000
chr1:21660622-21661187	chr1:21670382-21670956
chr1:3573384-3573559	chr1:3590266-3590494
chr1:101853882-101854194	chr1:101875946-101876333
chr1:206736469-206736632	chr1:206754982-206755508
chr1:234736336-234736615	chr1:234746093-234747674
chr1:234736336-234736615	chr1:234748100-234748931
chr1:25292573-25292807	chr1:25357149-25357829
chr1:25292573-25292807	chr1:25357926-25358422
chr1:25292573-25292807	chr1:25360165-25361177
chr1:160701970-160702334	chr1:160711095-160711588
chr1:160701970-160702334	chr1:160711781-160712159
chr1:160701970-160702334	chr1:160712184-160712818
chr1:160701970-160702334	chr1:160713171-160713322
chr1:204434923-204435081	chr1:204449745-204450007
chr1:204435094-204435487	chr1:204449745-204450007
chr1:200596859-200596971	chr1:200622357-200622464
chr1:200597363-200597666	chr1:200622357-200622464
chr1:221927550-221927769	chr1:221948604-221948790
chr1:221927550-221927769	chr1:221949932-221950137
chr1:221927550-221927769	chr1:221951868-221952169
chr1:221931213-221931399	chr1:221948604-221948790
chr1:221931213-221931399	chr1:221949932-221950137
chr1:221931213-221931399	chr1:221950157-221950602
chr1:221931213-221931399	chr1:221951076-221951724
chr1:221931213-221931399	chr1:221951868-221952169
chr1:40847285-40847634	chr1:40866111-40866454
chr1:12210430-12211346	chr1:12221931-12222397
chr1:172715484-172715760	chr1:172788027-172788361
chr1:160402251-160402521	chr1:160420742-160421140
chr1:101774729-101775525	chr1:101875946-101876333
chr1:101775588-101775858	chr1:101875946-101876333
chr1:40851431-40851768	chr1:40866111-40866454
chr1:226187685-226188168	chr1:226219862-226220210
chr1:181056649-181057124	chr1:181068595-181069000
chr1:181056649-181057124	chr1:181069151-181069617
chr1:181056649-181057124	chr1:181074349-181074924
chr1:181056649-181057124	chr1:181075648-181075933
chr1:181060502-181060611	chr1:181068595-181069000
chr1:181060502-181060611	chr1:181069151-181069617
chr1:181060502-181060611	chr1:181074349-181074924
chr1:181060502-181060611	chr1:181075648-181075933
chr1:181068595-181069000	chr1:181122099-181122260
chr1:42192975-42193489	chr1:42217644-42218002
chr1:183865521-183866190	chr1:183880519-183880826
chr1:144533627-144534178	chr1:149222771-149223127
chr1:3582035-3582407	chr1:3594206-3594277
chr1:159880076-159880706	chr1:159892447-159892988
chr1:235062665-235062809	chr1:235080718-235080947
chr1:234978594-234979177	chr1:235062665-235062809
chr1:235122652-235122939	chr1:235146978-235147112
chr1:12100563-12100930	chr1:12112067-12112502
chr1:234635806-234635989	chr1:235146978-235147112
chr1:181031700-181031837	chr1:181068595-181069000
chr1:181032056-181032215	chr1:181068595-181069000
chr1:33427851-33428169	chr1:33446816-33447482
chr1:33428474-33429020	chr1:33446816-33447482
chr1:21651763-21652284	chr1:21660622-21661187
chr1:33427851-33428169	chr1:33457406-33457727
chr1:33427851-33428169	chr1:33457914-33458607
chr1:33427851-33428169	chr1:33458800-33459074
chr1:111733520-111733879	chr1:111764327-111764759
chr1:111735402-111735659	chr1:111764327-111764759
chr1:111735691-111736003	chr1:111764327-111764759
chr1:17231253-17231704	chr1:17240188-17240783
chr1:212739888-212740789	chr1:212780782-212781279
chr1:235062665-235062809	chr1:235114050-235115068
chr1:40851431-40851768	chr1:40860574-40860824
chr1:181074349-181074924	chr1:181097947-181098672
chr1:181075648-181075933	chr1:181097947-181098672
chr1:235106929-235107153	chr1:235146978-235147112
chr1:206736469-206736632	chr1:206748515-206748888
chr1:206736469-206736632	chr1:206748926-206749451
chr1:235151923-235152024	chr1:235242792-235242999
chr1:235151923-235152024	chr1:235243001-235243596
chr1:33077721-33078012	chr1:33089029-33089046
chr1:156461502-156461819	chr1:156478154-156478558
chr1:160713171-160713322	chr1:160759511-160759977
chr1:160713171-160713322	chr1:160760229-160760454
chr1:19780234-19780551	chr1:19803336-19803680
chr1:19780234-19780551	chr1:19803913-19804113
chr1:221881394-221881826	chr1:221916049-221916599
chr1:234738546-234738834	chr1:234748100-234748931
chr1:2478276-2478817	chr1:2509702-2510198
chr1:207589572-207589691	chr1:207598053-207598267
chr1:235069269-235069652	chr1:235080718-235080947
chr1:2221868-2222548	chr1:2231691-2232185
chr1:2221868-2222548	chr1:2232428-2232896
chr1:147775754-147775884	chr1:147806841-147807184
chr1:234746093-234747674	chr1:234908151-234908764
chr1:235012060-235012373	chr1:235146978-235147112
chr1:117081238-117081452	chr1:117110819-117111247
chr1:181060502-181060611	chr1:181110732-181111003
chr1:3573384-3573559	chr1:3581269-3581645
chr1:3573384-3573559	chr1:3582035-3582407
chr1:11968510-11969143	chr1:12126084-12126429
chr1:192485848-192486563	chr1:192507991-192508486
chr1:192485848-192486563	chr1:192508796-192509150
chr1:226297611-226298113	chr1:226315308-226315548
chr1:226297611-226298113	chr1:226315631-226315825
chr1:234978594-234979177	chr1:235017165-235017382
chr1:235146978-235147112	chr1:235183936-235184197
chr1:31220962-31221590	chr1:31238135-31238354
chr1:25345809-25346202	chr1:25360165-25361177
chr1:25345809-25346202	chr1:25361269-25361784
chr1:25347909-25348138	chr1:25357149-25357829
chr1:25347909-25348138	chr1:25357926-25358422
chr1:25347909-25348138	chr1:25360165-25361177
chr1:25347909-25348138	chr1:25361269-25361784
chr1:25348659-25349200	chr1:25357149-25357829
chr1:25348659-25349200	chr1:25360165-25361177
chr1:25348659-25349200	chr1:25361269-25361784
chr1:36616485-36616868	chr1:36626561-36626969
chr1:36617554-36617914	chr1:36626561-36626969
chr1:234907393-234907835	chr1:234978594-234979177
chr1:234908151-234908764	chr1:234978594-234979177
chr1:111745467-111745610	chr1:111762260-111762740
chr1:23881180-23881765	chr1:23916433-23916712
chr1:23881180-23881765	chr1:23916918-23917225
chr1:23881180-23881765	chr1:23918101-23918449
chr1:23882500-23882866	chr1:23916433-23916712
chr1:23882500-23882866	chr1:23916918-23917225
chr1:23882500-23882866	chr1:23918101-23918449
chr1:25273584-25273924	chr1:25355468-25355649
chr1:117100772-117101124	chr1:117110819-117111247
chr1:117100772-117101124	chr1:117111804-117112156
chr1:160737478-160737714	chr1:160790939-160791134
chr1:17229862-17230229	chr1:149222771-149223127
chr1:155904830-155905033	chr1:155916072-155916212
chr1:26946837-26947249	chr1:27021406-27021810
chr1:26947342-26948198	chr1:27021406-27021810
chr1:33077721-33078012	chr1:33094923-33095323
chr1:234904523-234904710	chr1:235246558-235246857
chr1:221913881-221914483	chr1:221927550-221927769
chr1:221916049-221916599	chr1:221927550-221927769
chr1:25292573-25292807	chr1:25345809-25346202
chr1:181060502-181060611	chr1:181096103-181096331
chr1:160537909-160538272	chr1:160546747-160547109
chr1:45195062-45195154	chr1:45283789-45284126
chr1:2478276-2478817	chr1:2505035-2505361
chr1:235080718-235080947	chr1:235146978-235147112
chr1:203244129-203244381	chr1:203289937-203290406
chr1:236101998-236102489	chr1:236118323-236118637
chr1:192485848-192486563	chr1:192519890-192520690
chr1:156066868-156067143	chr1:156089405-156089622
chr1:161037907-161038726	chr1:161066354-161066604
chr1:203258547-203259334	chr1:203296328-203297068
chr1:203258547-203259334	chr1:203297101-203297334
chr1:203259429-203259985	chr1:203296328-203297068
chr1:203259429-203259985	chr1:203297101-203297334
chr1:111735691-111736003	chr1:111762260-111762740
chr1:203247243-203247485	chr1:203296328-203297068
chr1:22366226-22366841	chr1:22375194-22375332
chr1:17467941-17468133	chr1:17534687-17534794
chr1:23881180-23881765	chr1:23901938-23902056
chr1:14027926-14028325	chr1:14054762-14055166
chr1:14029077-14029879	chr1:14054762-14055166
