chr21:11099662-11099866	chr21:11109153-11109188
chr6:25992254-25993073	chr6:26034352-26034599
chr6:26006011-26006046	chr6:26016753-26016987
chr6:26006011-26006046	chr6:26025834-26026125
chr6:26006011-26006046	chr6:26026306-26026795
chr6:26006011-26006046	chr6:26029019-26029363
chr6:26006011-26006046	chr6:26034352-26034599
chr6:26006419-26006453	chr6:26016753-26016987
chr6:26006419-26006453	chr6:26025834-26026125
chr6:26006419-26006453	chr6:26026306-26026795
chr6:26006419-26006453	chr6:26029019-26029363
chr6:26006419-26006453	chr6:26034352-26034599
chr6:26016753-26016987	chr6:26016753-26016987
chr6:26016753-26016987	chr6:26025834-26026125
chr6:26016753-26016987	chr6:26026306-26026795
chr6:26016753-26016987	chr6:26029019-26029363
chr6:26016753-26016987	chr6:26034352-26034599
chr6:26025834-26026125	chr6:26025834-26026125
chr6:26025834-26026125	chr6:26026306-26026795
chr6:26025834-26026125	chr6:26029019-26029363
chr6:26025834-26026125	chr6:26034352-26034599
chr6:26026306-26026795	chr6:26026306-26026795
chr6:26026306-26026795	chr6:26029019-26029363
chr6:26026306-26026795	chr6:26034352-26034599
chr6:26029019-26029363	chr6:26029019-26029363
chr6:26029019-26029363	chr6:26034352-26034599
chr6:26034352-26034599	chr6:26034352-26034599
chr6:26006011-26006046	chr6:26126352-26126787
chr6:26006011-26006046	chr6:26143490-26143769
chr6:26006011-26006046	chr6:26169489-26169538
chr6:26006011-26006046	chr6:26219063-26219301
chr6:26006011-26006046	chr6:26223563-26223671
chr6:26006011-26006046	chr6:26232920-26233434
chr6:26006011-26006046	chr6:26233560-26233958
chr6:26006011-26006046	chr6:26266741-26266990
chr6:26006011-26006046	chr6:26283996-26284379
chr6:26006011-26006046	chr6:26304989-26305345
chr6:26006011-26006046	chr6:26322637-26323123
chr6:26006011-26006046	chr6:26332123-26332243
chr6:26006419-26006453	chr6:26126352-26126787
chr6:26006419-26006453	chr6:26143490-26143769
chr6:26006419-26006453	chr6:26169489-26169538
chr6:26006419-26006453	chr6:26219063-26219301
chr6:26006419-26006453	chr6:26223563-26223671
chr6:26006419-26006453	chr6:26232920-26233434
chr6:26006419-26006453	chr6:26233560-26233958
chr6:26006419-26006453	chr6:26266741-26266990
chr6:26006419-26006453	chr6:26283996-26284379
chr6:26006419-26006453	chr6:26304989-26305345
chr6:26006419-26006453	chr6:26322637-26323123
chr6:26006419-26006453	chr6:26332123-26332243
chr6:26016753-26016987	chr6:26126352-26126787
chr6:26016753-26016987	chr6:26143490-26143769
chr6:26016753-26016987	chr6:26169489-26169538
chr6:26016753-26016987	chr6:26219063-26219301
chr6:26016753-26016987	chr6:26223563-26223671
chr6:26016753-26016987	chr6:26232920-26233434
chr6:26016753-26016987	chr6:26233560-26233958
chr6:26016753-26016987	chr6:26266741-26266990
chr6:26016753-26016987	chr6:26283996-26284379
chr6:26016753-26016987	chr6:26304989-26305345
chr6:26016753-26016987	chr6:26322637-26323123
chr6:26016753-26016987	chr6:26332123-26332243
chr6:26025834-26026125	chr6:26126352-26126787
chr6:26025834-26026125	chr6:26143490-26143769
chr6:26025834-26026125	chr6:26169489-26169538
chr6:26025834-26026125	chr6:26219063-26219301
chr6:26025834-26026125	chr6:26223563-26223671
chr6:26025834-26026125	chr6:26232920-26233434
chr6:26025834-26026125	chr6:26233560-26233958
chr6:26025834-26026125	chr6:26266741-26266990
chr6:26025834-26026125	chr6:26283996-26284379
chr6:26025834-26026125	chr6:26304989-26305345
chr6:26025834-26026125	chr6:26322637-26323123
chr6:26025834-26026125	chr6:26332123-26332243
chr6:26026306-26026795	chr6:26126352-26126787
chr6:26026306-26026795	chr6:26143490-26143769
chr6:26026306-26026795	chr6:26169489-26169538
chr6:26026306-26026795	chr6:26219063-26219301
chr6:26026306-26026795	chr6:26223563-26223671
chr6:26026306-26026795	chr6:26232920-26233434
chr6:26026306-26026795	chr6:26233560-26233958
chr6:26026306-26026795	chr6:26266741-26266990
chr6:26026306-26026795	chr6:26283996-26284379
chr6:26026306-26026795	chr6:26304989-26305345
chr6:26026306-26026795	chr6:26322637-26323123
chr6:26026306-26026795	chr6:26332123-26332243
chr6:26029019-26029363	chr6:26126352-26126787
chr6:26029019-26029363	chr6:26143490-26143769
chr6:26029019-26029363	chr6:26169489-26169538
chr6:26029019-26029363	chr6:26219063-26219301
chr6:26029019-26029363	chr6:26223563-26223671
chr6:26029019-26029363	chr6:26232920-26233434
chr6:26029019-26029363	chr6:26233560-26233958
chr6:26029019-26029363	chr6:26266741-26266990
chr6:26029019-26029363	chr6:26283996-26284379
chr6:26029019-26029363	chr6:26304989-26305345
chr6:26029019-26029363	chr6:26322637-26323123
chr6:26029019-26029363	chr6:26332123-26332243
chr6:26034352-26034599	chr6:26126352-26126787
chr6:26034352-26034599	chr6:26143490-26143769
chr6:26034352-26034599	chr6:26169489-26169538
chr6:26034352-26034599	chr6:26219063-26219301
chr6:26034352-26034599	chr6:26223563-26223671
chr6:26034352-26034599	chr6:26232920-26233434
chr6:26034352-26034599	chr6:26233560-26233958
chr6:26034352-26034599	chr6:26266741-26266990
chr6:26034352-26034599	chr6:26283996-26284379
chr6:26034352-26034599	chr6:26304989-26305345
chr6:26034352-26034599	chr6:26322637-26323123
chr6:26034352-26034599	chr6:26332123-26332243
chr6:26126352-26126787	chr6:26126352-26126787
chr6:26126352-26126787	chr6:26143490-26143769
chr6:26126352-26126787	chr6:26169489-26169538
chr6:26126352-26126787	chr6:26219063-26219301
chr6:26126352-26126787	chr6:26223563-26223671
chr6:26126352-26126787	chr6:26232920-26233434
chr6:26126352-26126787	chr6:26233560-26233958
chr6:26126352-26126787	chr6:26266741-26266990
chr6:26126352-26126787	chr6:26283996-26284379
chr6:26126352-26126787	chr6:26304989-26305345
chr6:26126352-26126787	chr6:26322637-26323123
chr6:26126352-26126787	chr6:26332123-26332243
chr6:26143490-26143769	chr6:26143490-26143769
chr6:26143490-26143769	chr6:26169489-26169538
chr6:26143490-26143769	chr6:26219063-26219301
chr6:26143490-26143769	chr6:26223563-26223671
chr6:26143490-26143769	chr6:26232920-26233434
chr6:26143490-26143769	chr6:26233560-26233958
chr6:26143490-26143769	chr6:26266741-26266990
chr6:26143490-26143769	chr6:26283996-26284379
chr6:26143490-26143769	chr6:26304989-26305345
chr6:26143490-26143769	chr6:26322637-26323123
chr6:26143490-26143769	chr6:26332123-26332243
chr6:26169489-26169538	chr6:26169489-26169538
chr6:26169489-26169538	chr6:26219063-26219301
chr6:26169489-26169538	chr6:26223563-26223671
chr6:26169489-26169538	chr6:26232920-26233434
chr6:26169489-26169538	chr6:26233560-26233958
chr6:26169489-26169538	chr6:26266741-26266990
chr6:26169489-26169538	chr6:26283996-26284379
chr6:26169489-26169538	chr6:26304989-26305345
chr6:26169489-26169538	chr6:26322637-26323123
chr6:26169489-26169538	chr6:26332123-26332243
chr6:26219063-26219301	chr6:26219063-26219301
chr6:26219063-26219301	chr6:26223563-26223671
chr6:26219063-26219301	chr6:26232920-26233434
chr6:26219063-26219301	chr6:26233560-26233958
chr6:26219063-26219301	chr6:26266741-26266990
chr6:26219063-26219301	chr6:26283996-26284379
chr6:26219063-26219301	chr6:26304989-26305345
chr6:26219063-26219301	chr6:26322637-26323123
chr6:26219063-26219301	chr6:26332123-26332243
chr6:26223563-26223671	chr6:26223563-26223671
chr6:26223563-26223671	chr6:26232920-26233434
chr6:26223563-26223671	chr6:26233560-26233958
chr6:26223563-26223671	chr6:26266741-26266990
chr6:26223563-26223671	chr6:26283996-26284379
chr6:26223563-26223671	chr6:26304989-26305345
chr6:26223563-26223671	chr6:26322637-26323123
chr6:26223563-26223671	chr6:26332123-26332243
chr6:26232920-26233434	chr6:26232920-26233434
chr6:26232920-26233434	chr6:26233560-26233958
chr6:26232920-26233434	chr6:26266741-26266990
chr6:26232920-26233434	chr6:26283996-26284379
chr6:26232920-26233434	chr6:26304989-26305345
chr6:26232920-26233434	chr6:26322637-26323123
chr6:26232920-26233434	chr6:26332123-26332243
chr6:26233560-26233958	chr6:26233560-26233958
chr6:26233560-26233958	chr6:26266741-26266990
chr6:26233560-26233958	chr6:26283996-26284379
chr6:26233560-26233958	chr6:26304989-26305345
chr6:26233560-26233958	chr6:26322637-26323123
chr6:26233560-26233958	chr6:26332123-26332243
chr6:26266741-26266990	chr6:26266741-26266990
chr6:26266741-26266990	chr6:26283996-26284379
chr6:26266741-26266990	chr6:26304989-26305345
chr6:26266741-26266990	chr6:26322637-26323123
chr6:26266741-26266990	chr6:26332123-26332243
chr6:26283996-26284379	chr6:26283996-26284379
chr6:26283996-26284379	chr6:26304989-26305345
chr6:26283996-26284379	chr6:26322637-26323123
chr6:26283996-26284379	chr6:26332123-26332243
chr6:26304989-26305345	chr6:26304989-26305345
chr6:26304989-26305345	chr6:26322637-26323123
chr6:26304989-26305345	chr6:26332123-26332243
chr6:26026306-26026795	chr6:27862895-27863061
chr6:26026306-26026795	chr6:27863298-27863662
chr6:26029019-26029363	chr6:27862895-27863061
chr6:26029019-26029363	chr6:27863298-27863662
chr6:26034352-26034599	chr6:27862895-27863061
chr6:26034352-26034599	chr6:27863298-27863662
chr6:26332123-26332243	chr6:26521444-26521777
chr6:26332123-26332243	chr6:26522673-26522990
chr6:26332123-26332243	chr6:26537641-26538043
chr6:26521003-26521206	chr6:26536966-26537248
chr6:26521003-26521206	chr6:26537641-26538043
chr6:26521444-26521777	chr6:26536966-26537248
chr6:26521444-26521777	chr6:26537641-26538043
chr6:26522673-26522990	chr6:26536966-26537248
chr6:26522673-26522990	chr6:26537641-26538043
chr6:26521003-26521206	chr6:27862895-27863061
chr6:26521003-26521206	chr6:27863298-27863662
chr6:26521003-26521206	chr6:26533222-26533398
chr6:26521444-26521777	chr6:26533222-26533398
chr6:26522673-26522990	chr6:26533222-26533398
chr6:26533222-26533398	chr6:26550694-26551000
chr6:26536966-26537248	chr6:26550694-26551000
chr6:26537641-26538043	chr6:26550694-26551000
chr6:27065086-27065154	chr6:27136362-27136689
chr6:27071259-27071558	chr6:27136362-27136689
chr6:27156271-27156423	chr6:27759985-27760333
chr6:27637197-27637397	chr6:27720726-27720895
chr6:27637652-27637706	chr6:27720726-27720895
chr6:27640311-27640352	chr6:27720726-27720895
chr6:27720726-27720895	chr6:27745023-27745278
chr6:27720726-27720895	chr6:27745629-27745723
chr6:27720726-27720895	chr6:27862895-27863061
chr6:27740489-27740807	chr6:27759985-27760333
chr6:27745023-27745278	chr6:27759985-27760333
chr6:27745629-27745723	chr6:27759985-27760333
chr6:27740489-27740807	chr6:27780866-27781094
chr6:27759985-27760333	chr6:27780866-27781094
chr6:27780866-27781094	chr6:27780866-27781094
chr6:27759985-27760333	chr6:27798416-27798741
chr6:27759985-27760333	chr6:27807310-27807672
chr6:27759985-27760333	chr6:27838810-27838848
chr6:27759985-27760333	chr6:27862895-27863061
chr6:27759985-27760333	chr6:27863298-27863662
chr6:27780866-27781094	chr6:27798416-27798741
chr6:27780866-27781094	chr6:27807310-27807672
chr6:27780866-27781094	chr6:27838810-27838848
chr6:27780866-27781094	chr6:27862895-27863061
chr6:27780866-27781094	chr6:27863298-27863662
chr6:27798416-27798741	chr6:27798416-27798741
chr6:27798416-27798741	chr6:27807310-27807672
chr6:27798416-27798741	chr6:27838810-27838848
chr6:27798416-27798741	chr6:27862895-27863061
chr6:27798416-27798741	chr6:27863298-27863662
chr6:27807310-27807672	chr6:27807310-27807672
chr6:27807310-27807672	chr6:27838810-27838848
chr6:27807310-27807672	chr6:27862895-27863061
chr6:27807310-27807672	chr6:27863298-27863662
chr6:27838810-27838848	chr6:27838810-27838848
chr6:27838810-27838848	chr6:27862895-27863061
chr6:27838810-27838848	chr6:27863298-27863662
chr6:27862895-27863061	chr6:28188130-28188520
chr6:27863298-27863662	chr6:28188130-28188520
chr6:28188130-28188520	chr6:28299231-28299616
chr6:28188130-28188520	chr6:28302002-28302386
chr6:28280351-28280639	chr6:28302002-28302386
chr6:28280673-28280945	chr6:28302002-28302386
chr6:28834475-28834586	chr6:28860175-28860528
chr6:30519269-30519607	chr6:30604064-30604457
chr6:30726704-30727354	chr6:30736850-30737361
chr6:30748515-30748873	chr6:30761567-30761766
chr6:30787859-30788252	chr6:30796195-30796565
chr6:30901201-30901293	chr6:30923441-30923743
chr6:31702368-31703528	chr6:31702368-31703528
chr6:31702368-31703528	chr6:31705604-31706142
chr6:31702368-31703528	chr6:31761868-31762215
chr6:31705604-31706142	chr6:31705604-31706142
chr6:31705604-31706142	chr6:31761868-31762215
chr6:31702368-31703528	chr6:31789098-31789184
chr6:31702368-31703528	chr6:31789672-31790268
chr6:31705604-31706142	chr6:31789098-31789184
chr6:31705604-31706142	chr6:31789672-31790268
chr6:32099404-32099781	chr6:32114130-32114430
chr6:32789030-32789171	chr6:32802290-32802518
chr6:32912229-32912629	chr6:32952668-32952702
chr6:32912229-32912629	chr6:32956037-32956271
chr6:32913033-32913520	chr6:32952668-32952702
chr6:32913033-32913520	chr6:32956037-32956271
chr6:33158336-33158731	chr6:33181288-33181504
chr6:33159164-33159383	chr6:33181288-33181504
chr6:33181288-33181504	chr6:33216178-33216307
chr6:33386765-33387072	chr6:33392796-33393285
chr6:33386765-33387072	chr6:33396313-33396709
chr6:33590898-33591125	chr6:33602402-33602476
chr6:34173295-34173599	chr6:34202925-34203288
chr6:34191726-34192136	chr6:34202925-34203288
chr6:34202925-34203288	chr6:34202925-34203288
chr6:34631608-34631780	chr6:34663389-34663600
chr6:35159725-35159966	chr6:35171617-35171779
chr6:35445364-35445634	chr6:35445364-35445634
chr6:35445364-35445634	chr6:35453228-35453566
chr6:35445364-35445634	chr6:35457906-35458213
chr6:35681097-35681517	chr6:35693475-35694027
chr6:36391024-36391283	chr6:36409257-36409482
chr6:36391779-36391863	chr6:36409257-36409482
chr6:36399958-36400295	chr6:36409257-36409482
chr6:36997320-36997527	chr6:37025964-37026081
chr6:37006588-37006757	chr6:37024161-37024556
chr6:37006588-37006757	chr6:37016531-37017062
chr6:37006588-37006757	chr6:37017119-37017495
chr6:37017119-37017495	chr6:37025964-37026081
chr6:37017809-37018367	chr6:37025964-37026081
chr6:37212541-37212901	chr6:37227057-37227393
chr6:39171657-39171958	chr6:39194520-39194703
chr6:39171657-39171958	chr6:39195802-39196179
chr6:39195802-39196179	chr6:39249172-39249431
chr6:41512989-41513289	chr6:41528607-41528881
chr6:41674655-41674829	chr6:41698347-41698506
chr6:41675584-41675662	chr6:41698347-41698506
chr6:41889955-41890338	chr6:41906927-41907077
chr6:41889955-41890338	chr6:41907242-41907431
chr6:41889955-41890338	chr6:42011738-42011769
chr6:41906927-41907077	chr6:42011738-42011769
chr6:41906927-41907077	chr6:42013318-42013860
chr6:41907242-41907431	chr6:42011738-42011769
chr6:41907242-41907431	chr6:42013318-42013860
chr6:41915002-41915406	chr6:42011738-42011769
chr6:41915002-41915406	chr6:42013318-42013860
chr6:41906927-41907077	chr6:41929474-41929675
chr6:41907242-41907431	chr6:41929474-41929675
chr6:41994407-41994555	chr6:42011738-42011769
chr6:41994407-41994555	chr6:42013318-42013860
chr6:41995989-41996337	chr6:42011738-42011769
chr6:41995989-41996337	chr6:42013318-42013860
chr6:41996341-41996754	chr6:42011738-42011769
chr6:41996341-41996754	chr6:42013318-42013860
chr6:42898508-42898648	chr6:42944082-42944413
chr6:42898508-42898648	chr6:42944777-42944970
chr6:43692783-43693195	chr6:44043583-44043857
chr6:43692783-43693195	chr6:44044328-44044673
chr6:43757757-43757886	chr6:43757757-43757886
chr6:43757757-43757886	chr6:43766474-43766976
chr6:43757757-43757886	chr6:43767552-43768173
chr6:43757757-43757886	chr6:43769637-43769823
chr6:43757757-43757886	chr6:43771690-43772179
chr6:43757757-43757886	chr6:43774176-43774478
chr6:43878497-43878687	chr6:43894411-43894725
chr6:43894411-43894725	chr6:44029482-44029781
chr6:43945734-43945924	chr6:44040704-44041103
chr6:44009201-44009753	chr6:44019349-44019523
chr6:44009201-44009753	chr6:44020614-44020967
chr6:44009201-44009753	chr6:44021972-44022127
chr6:44009201-44009753	chr6:44022822-44022968
chr6:44009201-44009753	chr6:44024667-44024914
chr6:44009201-44009753	chr6:44025238-44025386
chr6:44009201-44009753	chr6:44026121-44027353
chr6:44009201-44009753	chr6:44027585-44027979
chr6:44010067-44010199	chr6:44019349-44019523
chr6:44010067-44010199	chr6:44020614-44020967
chr6:44010067-44010199	chr6:44021972-44022127
chr6:44010067-44010199	chr6:44022822-44022968
chr6:44010067-44010199	chr6:44024667-44024914
chr6:44010067-44010199	chr6:44025238-44025386
chr6:44010067-44010199	chr6:44026121-44027353
chr6:44010067-44010199	chr6:44027585-44027979
chr6:44011469-44011879	chr6:44019349-44019523
chr6:44011469-44011879	chr6:44020614-44020967
chr6:44011469-44011879	chr6:44021972-44022127
chr6:44011469-44011879	chr6:44022822-44022968
chr6:44011469-44011879	chr6:44024667-44024914
chr6:44011469-44011879	chr6:44025238-44025386
chr6:44011469-44011879	chr6:44026121-44027353
chr6:44011469-44011879	chr6:44027585-44027979
chr6:44011946-44012485	chr6:44019349-44019523
chr6:44011946-44012485	chr6:44020614-44020967
chr6:44011946-44012485	chr6:44021972-44022127
chr6:44011946-44012485	chr6:44022822-44022968
chr6:44011946-44012485	chr6:44024667-44024914
chr6:44011946-44012485	chr6:44025238-44025386
chr6:44011946-44012485	chr6:44026121-44027353
chr6:44011946-44012485	chr6:44027585-44027979
chr6:44024667-44024914	chr6:44035639-44035810
chr6:44024667-44024914	chr6:44039522-44039890
chr6:44024667-44024914	chr6:44040704-44041103
chr6:44024667-44024914	chr6:44043583-44043857
chr6:44024667-44024914	chr6:44044328-44044673
chr6:44025238-44025386	chr6:44035639-44035810
chr6:44025238-44025386	chr6:44039522-44039890
chr6:44025238-44025386	chr6:44040704-44041103
chr6:44025238-44025386	chr6:44043583-44043857
chr6:44025238-44025386	chr6:44044328-44044673
chr6:44026121-44027353	chr6:44035639-44035810
chr6:44026121-44027353	chr6:44039522-44039890
chr6:44026121-44027353	chr6:44040704-44041103
chr6:44026121-44027353	chr6:44043583-44043857
chr6:44026121-44027353	chr6:44044328-44044673
chr6:44027585-44027979	chr6:44035639-44035810
chr6:44027585-44027979	chr6:44039522-44039890
chr6:44027585-44027979	chr6:44040704-44041103
chr6:44027585-44027979	chr6:44043583-44043857
chr6:44027585-44027979	chr6:44044328-44044673
chr6:44029482-44029781	chr6:44035639-44035810
chr6:44029482-44029781	chr6:44039522-44039890
chr6:44029482-44029781	chr6:44040704-44041103
chr6:44029482-44029781	chr6:44043583-44043857
chr6:44029482-44029781	chr6:44044328-44044673
chr6:44031882-44032664	chr6:44035639-44035810
chr6:44031882-44032664	chr6:44039522-44039890
chr6:44031882-44032664	chr6:44040704-44041103
chr6:44031882-44032664	chr6:44043583-44043857
chr6:44031882-44032664	chr6:44044328-44044673
chr6:44033415-44033925	chr6:44035639-44035810
chr6:44033415-44033925	chr6:44039522-44039890
chr6:44033415-44033925	chr6:44040704-44041103
chr6:44033415-44033925	chr6:44043583-44043857
chr6:44033415-44033925	chr6:44044328-44044673
chr6:44034299-44034628	chr6:44035639-44035810
chr6:44034299-44034628	chr6:44039522-44039890
chr6:44034299-44034628	chr6:44040704-44041103
chr6:44034299-44034628	chr6:44043583-44043857
chr6:44034299-44034628	chr6:44044328-44044673
chr6:44034696-44034923	chr6:44035639-44035810
chr6:44034696-44034923	chr6:44039522-44039890
chr6:44034696-44034923	chr6:44040704-44041103
chr6:44034696-44034923	chr6:44043583-44043857
chr6:44034696-44034923	chr6:44044328-44044673
chr6:44035639-44035810	chr6:44035639-44035810
chr6:44035639-44035810	chr6:44039522-44039890
chr6:44035639-44035810	chr6:44040704-44041103
chr6:44035639-44035810	chr6:44043583-44043857
chr6:44035639-44035810	chr6:44044328-44044673
chr6:44175981-44176134	chr6:44186277-44186510
chr6:44184938-44185313	chr6:44230828-44231731
chr6:44185571-44185900	chr6:44230828-44231731
chr6:44186277-44186510	chr6:44230828-44231731
chr6:44190356-44190650	chr6:44230828-44231731
chr6:44205272-44205504	chr6:44230828-44231731
chr6:44205807-44206020	chr6:44230828-44231731
chr6:44184938-44185313	chr6:44205272-44205504
chr6:44184938-44185313	chr6:44205807-44206020
chr6:44185571-44185900	chr6:44205272-44205504
chr6:44185571-44185900	chr6:44205807-44206020
chr6:44186277-44186510	chr6:44205272-44205504
chr6:44186277-44186510	chr6:44205807-44206020
chr6:44190356-44190650	chr6:44205272-44205504
chr6:44190356-44190650	chr6:44205807-44206020
chr6:45404651-45404813	chr6:45413515-45413853
chr6:52382425-52382779	chr6:52439625-52439825
chr6:52383934-52384018	chr6:52439625-52439825
chr6:53191249-53191636	chr6:53199994-53200715
chr6:53191249-53191636	chr6:53205102-53205427
chr6:53195071-53195341	chr6:53199994-53200715
chr6:53195071-53195341	chr6:53205102-53205427
chr6:53205102-53205427	chr6:53224045-53224723
chr6:53205102-53205427	chr6:53225010-53225140
chr6:53205102-53205427	chr6:53225493-53225821
chr6:53205102-53205427	chr6:53226308-53226528
chr6:86366565-86366789	chr6:86377022-86377042
chr6:86370103-86370257	chr6:86377022-86377042
chr6:86377022-86377042	chr6:86377022-86377042
chr6:90994076-90994276	chr6:91004830-91005121
chr6:90994449-90994671	chr6:91004830-91005121
chr6:90995736-90996093	chr6:91004830-91005121
chr6:91078844-91079184	chr6:91168030-91168508
chr6:105388915-105389637	chr6:105403500-105403904
chr6:107437804-107438343	chr6:108019411-108019664
chr6:108879521-108879931	chr6:108895400-108895781
chr6:108883670-108884545	chr6:108895400-108895781
chr6:111180623-111180918	chr6:111194680-111194889
chr6:111795712-111796054	chr6:111808995-111809308
chr6:116988703-116988966	chr6:117003694-117003845
chr6:119458757-119458904	chr6:119468463-119468799
chr6:119634187-119634405	chr6:119668375-119668773
chr6:119635586-119635800	chr6:119668375-119668773
chr6:125622252-125622475	chr6:126071522-126071828
chr6:130006591-130006993	chr6:130029433-130029625
chr6:130006591-130006993	chr6:130030425-130030727
chr6:131950819-131951142	chr6:131961253-131961437
chr6:138131793-138132158	chr6:138184436-138184726
chr6:138132277-138133056	chr6:138184436-138184726
chr6:138133089-138133355	chr6:138184436-138184726
chr6:138140937-138141355	chr6:138150613-138151141
chr6:138140937-138141355	chr6:138151589-138151844
chr6:138140937-138141355	chr6:138151863-138152166
chr6:138164498-138164657	chr6:138184436-138184726
chr6:138184436-138184726	chr6:138225639-138226065
chr6:138184436-138184726	chr6:138226179-138226660
chr6:147197725-147198235	chr6:147197725-147198235
chr6:147197725-147198235	chr6:147200051-147200365
chr6:147197725-147198235	chr6:147200853-147201003
chr6:147197725-147198235	chr6:147202417-147202548
chr6:147197725-147198235	chr6:147205032-147205241
chr6:147197725-147198235	chr6:147208204-147208605
chr6:147197725-147198235	chr6:147217441-147217852
chr6:147197725-147198235	chr6:147219291-147219548
chr6:147197725-147198235	chr6:147234581-147234754
chr6:147197725-147198235	chr6:147235088-147235549
chr6:147197725-147198235	chr6:147235645-147236230
chr6:147200051-147200365	chr6:147200051-147200365
chr6:147200051-147200365	chr6:147200853-147201003
chr6:147200051-147200365	chr6:147202417-147202548
chr6:147200051-147200365	chr6:147205032-147205241
chr6:147200051-147200365	chr6:147208204-147208605
chr6:147200051-147200365	chr6:147217441-147217852
chr6:147200051-147200365	chr6:147219291-147219548
chr6:147200051-147200365	chr6:147234581-147234754
chr6:147200051-147200365	chr6:147235088-147235549
chr6:147200051-147200365	chr6:147235645-147236230
chr6:147200853-147201003	chr6:147200853-147201003
chr6:147200853-147201003	chr6:147202417-147202548
chr6:147200853-147201003	chr6:147205032-147205241
chr6:147200853-147201003	chr6:147208204-147208605
chr6:147200853-147201003	chr6:147217441-147217852
chr6:147200853-147201003	chr6:147219291-147219548
chr6:147200853-147201003	chr6:147234581-147234754
chr6:147200853-147201003	chr6:147235088-147235549
chr6:147200853-147201003	chr6:147235645-147236230
chr6:147202417-147202548	chr6:147202417-147202548
chr6:147202417-147202548	chr6:147205032-147205241
chr6:147202417-147202548	chr6:147208204-147208605
chr6:147202417-147202548	chr6:147217441-147217852
chr6:147202417-147202548	chr6:147219291-147219548
chr6:147202417-147202548	chr6:147234581-147234754
chr6:147202417-147202548	chr6:147235088-147235549
chr6:147202417-147202548	chr6:147235645-147236230
chr6:147205032-147205241	chr6:147205032-147205241
chr6:147205032-147205241	chr6:147208204-147208605
chr6:147205032-147205241	chr6:147217441-147217852
chr6:147205032-147205241	chr6:147219291-147219548
chr6:147205032-147205241	chr6:147234581-147234754
chr6:147205032-147205241	chr6:147235088-147235549
chr6:147205032-147205241	chr6:147235645-147236230
chr6:147208204-147208605	chr6:147208204-147208605
chr6:147208204-147208605	chr6:147217441-147217852
chr6:147208204-147208605	chr6:147219291-147219548
chr6:147208204-147208605	chr6:147234581-147234754
chr6:147208204-147208605	chr6:147235088-147235549
chr6:147208204-147208605	chr6:147235645-147236230
chr6:147217441-147217852	chr6:147217441-147217852
chr6:147217441-147217852	chr6:147219291-147219548
chr6:147217441-147217852	chr6:147234581-147234754
chr6:147217441-147217852	chr6:147235088-147235549
chr6:147217441-147217852	chr6:147235645-147236230
chr6:147219291-147219548	chr6:147219291-147219548
chr6:147219291-147219548	chr6:147234581-147234754
chr6:147219291-147219548	chr6:147235088-147235549
chr6:147219291-147219548	chr6:147235645-147236230
chr6:147235645-147236230	chr6:147480962-147481272
chr6:151701197-151701769	chr6:151709507-151709685
chr6:151709507-151709685	chr6:151730569-151730753
chr6:154830409-154830718	chr6:155636183-155636317
chr6:155636183-155636317	chr6:157097774-157098131
chr6:157007979-157008724	chr6:157096939-157097165
chr6:157007979-157008724	chr6:157097774-157098131
chr6:157007979-157008724	chr6:157101566-157102083
chr6:157041058-157041538	chr6:157097774-157098131
chr6:157096939-157097165	chr6:157110744-157110907
chr6:157097774-157098131	chr6:157110744-157110907
chr6:157101566-157102083	chr6:157110744-157110907
chr6:157110744-157110907	chr6:157110744-157110907
chr6:157097774-157098131	chr6:157342507-157343524
chr6:157609644-157610034	chr6:157694703-157694954
chr6:157609644-157610034	chr6:157695432-157695688
chr6:157881944-157882245	chr6:157936149-157936334
chr6:159237852-159238517	chr6:159273925-159274893
chr6:159237852-159238517	chr6:159284894-159285253
chr6:159271429-159272000	chr6:159284894-159285253
chr6:159273925-159274893	chr6:159284894-159285253
chr6:160144181-160144267	chr6:160179285-160179503
chr6:160381061-160381401	chr6:160395204-160395414
chr6:160381061-160381401	chr6:160399624-160399885
chr6:160381061-160381401	chr6:160400282-160400543
chr6:160381061-160381401	chr6:160402732-160403272
chr6:160381061-160381401	chr6:160404300-160404614
chr6:160381061-160381401	chr6:160404785-160405521
chr6:160381061-160381401	chr6:160409606-160409719
chr6:160381061-160381401	chr6:160411002-160411087
chr6:160381061-160381401	chr6:160425266-160425362
chr6:160381061-160381401	chr6:160427336-160427466
chr6:160382613-160382870	chr6:160395204-160395414
chr6:160382613-160382870	chr6:160399624-160399885
chr6:160382613-160382870	chr6:160400282-160400543
chr6:160382613-160382870	chr6:160402732-160403272
chr6:160382613-160382870	chr6:160404300-160404614
chr6:160382613-160382870	chr6:160404785-160405521
chr6:160382613-160382870	chr6:160409606-160409719
chr6:160382613-160382870	chr6:160411002-160411087
chr6:160382613-160382870	chr6:160425266-160425362
chr6:160382613-160382870	chr6:160427336-160427466
chr6:160395204-160395414	chr6:160395204-160395414
chr6:160395204-160395414	chr6:160399624-160399885
chr6:160395204-160395414	chr6:160400282-160400543
chr6:160395204-160395414	chr6:160402732-160403272
chr6:160395204-160395414	chr6:160404300-160404614
chr6:160395204-160395414	chr6:160404785-160405521
chr6:160395204-160395414	chr6:160409606-160409719
chr6:160395204-160395414	chr6:160411002-160411087
chr6:160395204-160395414	chr6:160425266-160425362
