chr19:782330-783005	chr19:800594-800755
chr3:189022377-189022942	chr3:189029389-189029728
chr3:189022377-189022942	chr3:189034066-189034494
chr3:189544866-189545241	chr3:189559377-189559697
chr3:193546369-193546601	chr3:193590130-193590422
chr3:193857372-193857551	chr3:193876735-193877026
chr3:193858651-193858843	chr3:193876735-193877026
chr3:193859199-193859624	chr3:193876735-193877026
chr3:195627582-195627903	chr3:195633702-195634304
chr3:195628817-195629072	chr3:195633702-195634304
chr1:855764-856157	chr1:868565-868684
chr1:856539-856757	chr1:868565-868684
chr1:858256-858648	chr1:868565-868684
chr1:936652-937138	chr1:956563-956812
chr1:941791-942135	chr1:956563-956812
chr1:936652-937138	chr1:1004646-1004986
chr1:936652-937138	chr1:1005293-1005547
chr1:994198-994452	chr1:1008722-1008886
chr1:994198-994452	chr1:1004646-1004986
chr1:9222919-9223181	chr1:9241165-9241560
chr1:9223692-9223875	chr1:9241165-9241560
chr1:9223907-9224260	chr1:9241165-9241560
chr1:9224991-9225286	chr1:9241165-9241560
chr1:9225492-9225752	chr1:9241165-9241560
chr1:16158409-16158760	chr1:16175691-16176294
chr1:16158409-16158760	chr1:16176617-16176801
chr1:23881180-23881765	chr1:23888678-23889201
chr1:23882500-23882866	chr1:23888678-23889201
chr1:23881180-23881765	chr1:23961555-23961694
chr1:23882500-23882866	chr1:23961555-23961694
chr1:23881180-23881765	chr1:23918101-23918449
chr1:23882500-23882866	chr1:23918101-23918449
chr1:26184900-26185246	chr1:26201699-26201757
chr1:26946837-26947249	chr1:27024638-27025138
chr1:26947342-26948198	chr1:27024638-27025138
chr1:31537719-31538012	chr1:31627566-31627958
chr1:31537719-31538012	chr1:31628220-31628457
chr1:36839449-36839891	chr1:36849527-36849580
chr1:36840093-36840535	chr1:36849527-36849580
chr1:43388597-43388971	chr1:43426742-43427095
chr1:43389220-43390772	chr1:43426742-43427095
chr1:43402778-43403133	chr1:43426742-43427095
chr1:43402778-43403133	chr1:43427522-43427762
chr1:43402778-43403133	chr1:43428386-43429108
chr1:43402778-43403133	chr1:43429290-43429917
chr1:59039624-59039692	chr1:59049880-59049917
chr1:59039624-59039692	chr1:59050239-59050578
chr1:59251646-59251903	chr1:59280364-59280505
chr1:59251646-59251903	chr1:59280773-59281281
chr1:59251646-59251903	chr1:59281510-59281579
chr1:59251646-59251903	chr1:59281873-59282217
chr1:59251646-59251903	chr1:59369049-59370138
chr1:109784080-109784425	chr1:109797001-109797635
chr1:109784080-109784425	chr1:109800134-109800539
chr1:109790443-109790471	chr1:109800134-109800539
chr1:109790443-109790471	chr1:109802696-109802890
chr1:109797001-109797635	chr1:109938897-109939079
chr1:111733520-111733879	chr1:111745467-111745610
chr1:111735402-111735659	chr1:111745467-111745610
chr1:111735691-111736003	chr1:111745467-111745610
chr1:113683682-113683919	chr1:113932415-113932748
chr1:116918317-116918655	chr1:117030831-117031034
chr1:117050808-117051139	chr1:117112460-117112738
chr1:117051576-117051921	chr1:117112460-117112738
chr1:118174879-118175156	chr1:118197244-118197521
chr1:118174879-118175156	chr1:118197868-118198044
chr1:118174879-118175156	chr1:118198788-118199247
chr1:145437595-145437817	chr1:145454760-145454851
chr1:145437595-145437817	chr1:145455122-145455741
chr1:151445792-151446161	chr1:151485676-151485841
chr1:151445792-151446161	chr1:151486181-151486300
chr1:151941985-151942109	chr1:151960875-151961433
chr1:151941985-151942109	chr1:151961675-151962369
chr1:151941985-151942109	chr1:151962641-151962839
chr1:151941985-151942109	chr1:151968368-151968560
chr1:151941985-151942109	chr1:151973450-151973865
chr1:151943125-151943453	chr1:151960875-151961433
chr1:151943125-151943453	chr1:151961675-151962369
chr1:151943125-151943453	chr1:151962641-151962839
chr1:151943125-151943453	chr1:151968368-151968560
chr1:151943125-151943453	chr1:151973450-151973865
chr1:151945068-151945221	chr1:151960875-151961433
chr1:151945068-151945221	chr1:151961675-151962369
chr1:151945068-151945221	chr1:151962641-151962839
chr1:151945068-151945221	chr1:151968368-151968560
chr1:151945068-151945221	chr1:151973450-151973865
chr1:151945504-151945625	chr1:151960875-151961433
chr1:151945504-151945625	chr1:151961675-151962369
chr1:151945504-151945625	chr1:151962641-151962839
chr1:151945504-151945625	chr1:151968368-151968560
chr1:151945504-151945625	chr1:151973450-151973865
chr1:151949461-151949565	chr1:151960875-151961433
chr1:151949461-151949565	chr1:151961675-151962369
chr1:151949461-151949565	chr1:151962641-151962839
chr1:151949461-151949565	chr1:151968368-151968560
chr1:151949461-151949565	chr1:151973450-151973865
chr1:151952807-151953143	chr1:151960875-151961433
chr1:151952807-151953143	chr1:151961675-151962369
chr1:151952807-151953143	chr1:151962641-151962839
chr1:151952807-151953143	chr1:151968368-151968560
chr1:151952807-151953143	chr1:151973450-151973865
chr1:151961675-151962369	chr1:152006910-152007460
chr1:151961675-151962369	chr1:152007615-152008057
chr1:151961675-151962369	chr1:152010545-152011004
chr1:151962641-151962839	chr1:152006910-152007460
chr1:151962641-151962839	chr1:152007615-152008057
chr1:151962641-151962839	chr1:152010545-152011004
chr1:151968368-151968560	chr1:152006910-152007460
chr1:151968368-151968560	chr1:152007615-152008057
chr1:151968368-151968560	chr1:152010545-152011004
chr1:151973450-151973865	chr1:152006910-152007460
chr1:151973450-151973865	chr1:152007615-152008057
chr1:151973450-151973865	chr1:152010545-152011004
chr1:151962641-151962839	chr1:152025147-152025277
chr1:152001678-152001977	chr1:152006910-152007460
chr1:152001678-152001977	chr1:152007615-152008057
chr1:152001678-152001977	chr1:152010545-152011004
chr1:152001678-152001977	chr1:152022022-152022514
chr1:152001678-152001977	chr1:152025147-152025277
chr1:152006910-152007460	chr1:152022022-152022514
chr1:152006910-152007460	chr1:152025147-152025277
chr1:152007615-152008057	chr1:152022022-152022514
chr1:152007615-152008057	chr1:152025147-152025277
chr1:152010545-152011004	chr1:152022022-152022514
chr1:152010545-152011004	chr1:152025147-152025277
chr1:153337774-153338142	chr1:153358841-153359368
chr1:153337774-153338142	chr1:153361312-153361704
chr1:153337774-153338142	chr1:153366487-153366797
chr1:153358841-153359368	chr1:153366487-153366797
chr1:153541018-153541368	chr1:153583449-153583810
chr1:153541018-153541368	chr1:153584539-153584862
chr1:153545866-153546049	chr1:153583449-153583810
chr1:153545866-153546049	chr1:153584539-153584862
chr1:154910155-154910399	chr1:154973036-154973200
chr1:154910155-154910399	chr1:154973335-154973935
chr1:154972628-154972915	chr1:154986150-154986272
chr1:154973036-154973200	chr1:154986150-154986272
chr1:154973335-154973935	chr1:154986150-154986272
chr1:154977099-154977253	chr1:154986150-154986272
chr1:154978035-154978657	chr1:154986150-154986272
chr1:154979104-154979305	chr1:154986150-154986272
chr1:155055153-155055331	chr1:155097183-155097419
chr1:155055153-155055331	chr1:155098409-155098801
chr1:155064132-155064186	chr1:155097183-155097419
chr1:155064132-155064186	chr1:155098409-155098801
chr1:155064813-155064992	chr1:155097183-155097419
chr1:155064813-155064992	chr1:155098409-155098801
chr1:155066604-155066635	chr1:155097183-155097419
chr1:155066604-155066635	chr1:155098409-155098801
chr1:156072500-156072641	chr1:156089405-156089622
chr1:156073142-156073699	chr1:156089405-156089622
chr1:156073854-156074351	chr1:156089405-156089622
chr1:156074715-156075305	chr1:156089405-156089622
chr1:156089405-156089622	chr1:156095033-156095181
chr1:156662788-156663099	chr1:156676478-156676824
chr1:156662788-156663099	chr1:156677217-156677612
chr1:156663993-156664153	chr1:156676478-156676824
chr1:156663993-156664153	chr1:156677217-156677612
chr1:161052363-161052546	chr1:161066354-161066604
chr1:172418117-172418641	chr1:172499206-172499418
chr1:180185392-180185610	chr1:180200315-180200683
chr1:180185392-180185610	chr1:180200686-180200867
chr1:181031700-181031837	chr1:181060502-181060611
chr1:181032056-181032215	chr1:181060502-181060611
chr1:181056649-181057124	chr1:181096103-181096331
chr1:181056649-181057124	chr1:181097947-181098672
chr1:181056649-181057124	chr1:181100137-181100521
chr1:181056649-181057124	chr1:181100547-181100997
chr1:181056649-181057124	chr1:181104265-181104352
chr1:181056649-181057124	chr1:181104473-181105818
chr1:181056649-181057124	chr1:181110732-181111003
chr1:181056649-181057124	chr1:181122099-181122260
chr1:181060502-181060611	chr1:181096103-181096331
chr1:181060502-181060611	chr1:181097947-181098672
chr1:181060502-181060611	chr1:181100137-181100521
chr1:181060502-181060611	chr1:181100547-181100997
chr1:181060502-181060611	chr1:181104265-181104352
chr1:181060502-181060611	chr1:181104473-181105818
chr1:181060502-181060611	chr1:181110732-181111003
chr1:181060502-181060611	chr1:181122099-181122260
chr1:181065454-181065797	chr1:181096103-181096331
chr1:181065454-181065797	chr1:181097947-181098672
chr1:181065454-181065797	chr1:181100137-181100521
chr1:181065454-181065797	chr1:181100547-181100997
chr1:181065454-181065797	chr1:181104265-181104352
chr1:181065454-181065797	chr1:181104473-181105818
chr1:181065454-181065797	chr1:181110732-181111003
chr1:181065454-181065797	chr1:181122099-181122260
chr1:181068595-181069000	chr1:181096103-181096331
chr1:181068595-181069000	chr1:181097947-181098672
chr1:181068595-181069000	chr1:181100137-181100521
chr1:181068595-181069000	chr1:181100547-181100997
chr1:181068595-181069000	chr1:181104265-181104352
chr1:181068595-181069000	chr1:181104473-181105818
chr1:181068595-181069000	chr1:181110732-181111003
chr1:181068595-181069000	chr1:181122099-181122260
chr1:181069151-181069617	chr1:181096103-181096331
chr1:181069151-181069617	chr1:181097947-181098672
chr1:181069151-181069617	chr1:181100137-181100521
chr1:181069151-181069617	chr1:181100547-181100997
chr1:181069151-181069617	chr1:181104265-181104352
chr1:181069151-181069617	chr1:181104473-181105818
chr1:181069151-181069617	chr1:181110732-181111003
chr1:181069151-181069617	chr1:181122099-181122260
chr1:181074349-181074924	chr1:181096103-181096331
chr1:181074349-181074924	chr1:181097947-181098672
chr1:181074349-181074924	chr1:181100137-181100521
chr1:181074349-181074924	chr1:181100547-181100997
chr1:181074349-181074924	chr1:181104265-181104352
chr1:181074349-181074924	chr1:181104473-181105818
chr1:181074349-181074924	chr1:181110732-181111003
chr1:181074349-181074924	chr1:181122099-181122260
chr1:181075648-181075933	chr1:181096103-181096331
chr1:181075648-181075933	chr1:181097947-181098672
chr1:181075648-181075933	chr1:181100137-181100521
chr1:181075648-181075933	chr1:181100547-181100997
chr1:181075648-181075933	chr1:181104265-181104352
chr1:181075648-181075933	chr1:181104473-181105818
chr1:181075648-181075933	chr1:181110732-181111003
chr1:181075648-181075933	chr1:181122099-181122260
chr1:181081690-181081905	chr1:181096103-181096331
chr1:181081690-181081905	chr1:181097947-181098672
chr1:181081690-181081905	chr1:181100137-181100521
chr1:181081690-181081905	chr1:181100547-181100997
chr1:181081690-181081905	chr1:181104265-181104352
chr1:181081690-181081905	chr1:181104473-181105818
chr1:181081690-181081905	chr1:181110732-181111003
chr1:181081690-181081905	chr1:181122099-181122260
chr1:181082184-181082367	chr1:181096103-181096331
chr1:181082184-181082367	chr1:181097947-181098672
chr1:181082184-181082367	chr1:181100137-181100521
chr1:181082184-181082367	chr1:181100547-181100997
chr1:181082184-181082367	chr1:181104265-181104352
chr1:181082184-181082367	chr1:181104473-181105818
chr1:181082184-181082367	chr1:181110732-181111003
chr1:181082184-181082367	chr1:181122099-181122260
chr1:181096103-181096331	chr1:181096103-181096331
chr1:181096103-181096331	chr1:181097947-181098672
chr1:181096103-181096331	chr1:181100137-181100521
chr1:181096103-181096331	chr1:181100547-181100997
chr1:181096103-181096331	chr1:181104265-181104352
chr1:181096103-181096331	chr1:181104473-181105818
chr1:181096103-181096331	chr1:181110732-181111003
chr1:181096103-181096331	chr1:181122099-181122260
chr1:181056649-181057124	chr1:181068595-181069000
chr1:181056649-181057124	chr1:181069151-181069617
chr1:181056649-181057124	chr1:181074349-181074924
chr1:181056649-181057124	chr1:181075648-181075933
chr1:181056649-181057124	chr1:181081690-181081905
chr1:181056649-181057124	chr1:181082184-181082367
chr1:181060502-181060611	chr1:181068595-181069000
chr1:181060502-181060611	chr1:181069151-181069617
chr1:181060502-181060611	chr1:181074349-181074924
chr1:181060502-181060611	chr1:181075648-181075933
chr1:181060502-181060611	chr1:181081690-181081905
chr1:181060502-181060611	chr1:181082184-181082367
chr1:181065454-181065797	chr1:181068595-181069000
chr1:181065454-181065797	chr1:181069151-181069617
chr1:181065454-181065797	chr1:181074349-181074924
chr1:181065454-181065797	chr1:181075648-181075933
chr1:181065454-181065797	chr1:181081690-181081905
chr1:181065454-181065797	chr1:181082184-181082367
chr1:181068595-181069000	chr1:181081690-181081905
chr1:181068595-181069000	chr1:181082184-181082367
chr1:181069151-181069617	chr1:181081690-181081905
chr1:181069151-181069617	chr1:181082184-181082367
chr1:181074349-181074924	chr1:181081690-181081905
chr1:181074349-181074924	chr1:181082184-181082367
chr1:193073509-193073815	chr1:193090447-193090464
chr1:201236006-201236165	chr1:201277004-201277220
chr1:201236006-201236165	chr1:201277329-201277484
chr1:201236006-201236165	chr1:201280694-201280963
chr1:201244405-201244769	chr1:201277004-201277220
chr1:201244405-201244769	chr1:201277329-201277484
chr1:201244405-201244769	chr1:201280694-201280963
chr1:201431088-201431253	chr1:201449602-201449822
chr1:201449602-201449822	chr1:201472589-201472996
chr1:201992149-201992501	chr1:202054141-202054434
chr1:201992149-201992501	chr1:202055098-202055409
chr1:202003479-202003610	chr1:202016172-202016526
chr1:202003884-202004146	chr1:202016172-202016526
chr1:202055098-202055409	chr1:202077636-202077876
chr1:202056138-202056515	chr1:202077636-202077876
chr1:202781525-202781905	chr1:202823240-202823502
chr1:205253892-205254222	chr1:205270500-205270865
chr1:209538127-209538433	chr1:209600780-209600928
chr1:209538127-209538433	chr1:209601291-209601611
chr1:209585617-209585757	chr1:209597695-209597830
chr1:209585617-209585757	chr1:209600780-209600928
chr1:209585617-209585757	chr1:209601291-209601611
chr1:209585617-209585757	chr1:209606620-209606963
chr1:209589374-209589797	chr1:209597695-209597830
chr1:209589374-209589797	chr1:209600780-209600928
chr1:209589374-209589797	chr1:209601291-209601611
chr1:209589374-209589797	chr1:209606620-209606963
chr1:209590107-209590333	chr1:209597695-209597830
chr1:209590107-209590333	chr1:209600780-209600928
chr1:209590107-209590333	chr1:209601291-209601611
chr1:209590107-209590333	chr1:209606620-209606963
chr1:209591220-209591436	chr1:209597695-209597830
chr1:209591220-209591436	chr1:209600780-209600928
chr1:209591220-209591436	chr1:209601291-209601611
chr1:209591220-209591436	chr1:209606620-209606963
chr1:218654144-218654396	chr1:218662454-218662669
chr1:230203814-230204638	chr1:230220164-230220401
chr1:230203814-230204638	chr1:230220475-230220731
chr1:234623892-234624100	chr1:234746093-234747674
chr1:234635806-234635989	chr1:234736336-234736615
chr1:234736336-234736615	chr1:235097868-235098070
chr1:234737347-234737653	chr1:235097868-235098070
chr1:234738546-234738834	chr1:235097868-235098070
chr1:234736336-234736615	chr1:234746093-234747674
chr1:234736336-234736615	chr1:234748100-234748931
chr1:234736336-234736615	chr1:234749342-234749645
chr1:234737347-234737653	chr1:234746093-234747674
chr1:234737347-234737653	chr1:234748100-234748931
chr1:234737347-234737653	chr1:234749342-234749645
chr1:234738546-234738834	chr1:234746093-234747674
chr1:234738546-234738834	chr1:234748100-234748931
chr1:234738546-234738834	chr1:234749342-234749645
chr1:234738546-234738834	chr1:235134086-235134438
chr1:234738546-234738834	chr1:234857710-234858181
chr1:234738546-234738834	chr1:234858843-234859287
chr1:234738546-234738834	chr1:234862200-234862535
chr1:234746093-234747674	chr1:234857710-234858181
chr1:234746093-234747674	chr1:234858843-234859287
chr1:234746093-234747674	chr1:234862200-234862535
chr1:234748100-234748931	chr1:234857710-234858181
chr1:234748100-234748931	chr1:234858843-234859287
chr1:234748100-234748931	chr1:234862200-234862535
chr1:234746093-234747674	chr1:235110834-235111403
chr1:234746093-234747674	chr1:235112749-235113173
chr1:234746093-234747674	chr1:235114050-235115068
chr1:234746093-234747674	chr1:235120162-235120433
chr1:234746093-234747674	chr1:235122652-235122939
chr1:234748100-234748931	chr1:235110834-235111403
chr1:234748100-234748931	chr1:235112749-235113173
chr1:234748100-234748931	chr1:235114050-235115068
chr1:234748100-234748931	chr1:235120162-235120433
chr1:234748100-234748931	chr1:235122652-235122939
chr1:234749342-234749645	chr1:235110834-235111403
chr1:234749342-234749645	chr1:235112749-235113173
chr1:234749342-234749645	chr1:235114050-235115068
chr1:234749342-234749645	chr1:235120162-235120433
chr1:234749342-234749645	chr1:235122652-235122939
chr1:234746093-234747674	chr1:235010375-235010572
chr1:234746093-234747674	chr1:235011316-235011428
chr1:234746093-234747674	chr1:235012060-235012373
chr1:234746093-234747674	chr1:235094853-235095190
chr1:234746093-234747674	chr1:235096560-235096855
chr1:234746093-234747674	chr1:235097868-235098070
chr1:234746093-234747674	chr1:235104770-235105153
chr1:234746093-234747674	chr1:235106929-235107153
chr1:234748100-234748931	chr1:235094853-235095190
chr1:234748100-234748931	chr1:235096560-235096855
chr1:234748100-234748931	chr1:235097868-235098070
chr1:234748100-234748931	chr1:235104770-235105153
chr1:234748100-234748931	chr1:235106929-235107153
chr1:234749342-234749645	chr1:235094853-235095190
chr1:234749342-234749645	chr1:235096560-235096855
chr1:234749342-234749645	chr1:235097868-235098070
chr1:234749342-234749645	chr1:235104770-235105153
chr1:234749342-234749645	chr1:235106929-235107153
chr1:234852227-234852379	chr1:234862200-234862535
chr1:234857710-234858181	chr1:235011316-235011428
chr1:234857710-234858181	chr1:235012060-235012373
chr1:234858843-234859287	chr1:235011316-235011428
chr1:234858843-234859287	chr1:235012060-235012373
chr1:234858843-234859287	chr1:235094853-235095190
chr1:234858843-234859287	chr1:235096560-235096855
chr1:234858843-234859287	chr1:235097868-235098070
chr1:235097868-235098070	chr1:235133014-235133422
chr1:235097868-235098070	chr1:235134086-235134438
chr20:3779808-3780100	chr20:3788108-3788452
chr20:17519291-17519778	chr20:17554539-17554936
chr20:19724032-19724214	chr20:19737104-19737460
chr20:25218471-25218756	chr20:25227226-25227454
chr20:25218471-25218756	chr20:25227906-25228088
chr20:25218471-25218756	chr20:25229395-25229593
chr20:30148718-30149081	chr20:30194967-30195344
chr20:30158598-30158945	chr20:30190743-30190994
chr20:30158598-30158945	chr20:30191850-30192346
chr20:30158598-30158945	chr20:30194967-30195344
chr20:30158598-30158945	chr20:30196293-30196740
chr20:30158598-30158945	chr20:30200712-30201016
chr20:30161920-30162316	chr20:30190743-30190994
chr20:30161920-30162316	chr20:30191850-30192346
chr20:30161920-30162316	chr20:30194967-30195344
chr20:30161920-30162316	chr20:30196293-30196740
chr20:30161920-30162316	chr20:30200712-30201016
chr20:30175524-30175854	chr20:30190743-30190994
chr20:30175524-30175854	chr20:30191850-30192346
chr20:30175524-30175854	chr20:30194967-30195344
chr20:30182515-30183026	chr20:30194967-30195344
chr20:30183712-30184220	chr20:30194967-30195344
chr20:30298803-30298834	chr20:30307720-30308274
chr20:43965327-43965544	chr20:43972131-43972359
chr20:43965327-43965544	chr20:43972821-43973151
chr20:43965327-43965544	chr20:43974041-43974470
chr20:45825158-45825275	chr20:49341306-49341865
chr20:45825158-45825275	chr20:49343968-49344383
chr20:45825158-45825275	chr20:49345638-49345902
chr20:45825158-45825275	chr20:49346260-49347200
chr20:45825158-45825275	chr20:49350102-49350473
chr20:45825158-45825275	chr20:45987479-45988292
chr20:45825158-45825275	chr20:45988883-45989283
chr20:45825158-45825275	chr20:45989347-45989834
chr20:45943818-45944172	chr20:45943818-45944172
chr20:45943818-45944172	chr20:45944502-45944683
chr20:45943818-45944172	chr20:45946049-45946481
chr20:45943818-45944172	chr20:45960088-45960376
chr20:45943818-45944172	chr20:45962816-45963214
chr20:45943818-45944172	chr20:45987479-45988292
chr20:45943818-45944172	chr20:45988883-45989283
chr20:45943818-45944172	chr20:45989347-45989834
chr20:45943818-45944172	chr20:46021549-46021674
chr20:45944502-45944683	chr20:45944502-45944683
chr20:45944502-45944683	chr20:45946049-45946481
chr20:45944502-45944683	chr20:45960088-45960376
chr20:45944502-45944683	chr20:45962816-45963214
chr20:45944502-45944683	chr20:45987479-45988292
chr20:45944502-45944683	chr20:45988883-45989283
chr20:45944502-45944683	chr20:45989347-45989834
chr20:45944502-45944683	chr20:46021549-46021674
chr20:45946049-45946481	chr20:45946049-45946481
chr20:45946049-45946481	chr20:45960088-45960376
chr20:45946049-45946481	chr20:45962816-45963214
chr20:45946049-45946481	chr20:45987479-45988292
chr20:45946049-45946481	chr20:45988883-45989283
chr20:45946049-45946481	chr20:45989347-45989834
chr20:45946049-45946481	chr20:46021549-46021674
chr20:45960088-45960376	chr20:45960088-45960376
chr20:45960088-45960376	chr20:45962816-45963214
chr20:45960088-45960376	chr20:45987479-45988292
chr20:45960088-45960376	chr20:45988883-45989283
chr20:45960088-45960376	chr20:45989347-45989834
chr20:45960088-45960376	chr20:46021549-46021674
chr20:45962816-45963214	chr20:45962816-45963214
chr20:45962816-45963214	chr20:45987479-45988292
chr20:45962816-45963214	chr20:45988883-45989283
chr20:45962816-45963214	chr20:45989347-45989834
chr20:45962816-45963214	chr20:46021549-46021674
chr20:45987479-45988292	chr20:45987479-45988292
chr20:45987479-45988292	chr20:45988883-45989283
chr20:45987479-45988292	chr20:45989347-45989834
chr20:45987479-45988292	chr20:46021549-46021674
chr20:45988883-45989283	chr20:45988883-45989283
chr20:45988883-45989283	chr20:45989347-45989834
chr20:45988883-45989283	chr20:46021549-46021674
chr20:45989347-45989834	chr20:45989347-45989834
chr20:45989347-45989834	chr20:46021549-46021674
chr20:45987479-45988292	chr20:49378032-49378227
chr20:45987479-45988292	chr20:49378305-49378754
chr20:45988883-45989283	chr20:49378032-49378227
chr20:45988883-45989283	chr20:49378305-49378754
chr20:45989347-45989834	chr20:49378032-49378227
chr20:45989347-45989834	chr20:49378305-49378754
chr20:45987479-45988292	chr20:46122337-46122452
chr20:45988883-45989283	chr20:46122337-46122452
chr20:45987479-45988292	chr20:49345638-49345902
chr20:45987479-45988292	chr20:49346260-49347200
chr20:45987479-45988292	chr20:49350102-49350473
chr20:45988883-45989283	chr20:49345638-49345902
chr20:45988883-45989283	chr20:49346260-49347200
chr20:45988883-45989283	chr20:49350102-49350473
chr20:45989347-45989834	chr20:49345638-49345902
chr20:45989347-45989834	chr20:49346260-49347200
chr20:45989347-45989834	chr20:49350102-49350473
chr20:45987479-45988292	chr20:49358421-49358698
chr20:45988883-45989283	chr20:49358421-49358698
chr20:45987479-45988292	chr20:49406894-49407134
chr20:45987479-45988292	chr20:49407275-49407470
chr20:45988883-45989283	chr20:49406894-49407134
chr20:45988883-45989283	chr20:49407275-49407470
chr20:45988883-45989283	chr20:52481702-52482101
chr20:45988883-45989283	chr20:52482655-52483054
chr20:45989347-45989834	chr20:52481702-52482101
chr20:45989347-45989834	chr20:52482655-52483054
chr20:46067688-46067974	chr20:46082300-46082410
chr20:46067997-46068157	chr20:46082300-46082410
chr20:46417679-46418052	chr20:46429440-46429610
chr20:46417679-46418052	chr20:46430567-46430747
chr20:46419082-46419263	chr20:46429440-46429610
chr20:46419082-46419263	chr20:46430567-46430747
chr20:46417679-46418052	chr20:46618615-46619022
chr20:46417679-46418052	chr20:46620419-46620799
chr20:46417679-46418052	chr20:52812299-52812959
chr20:46417679-46418052	chr20:52813737-52813964
chr20:46618615-46619022	chr20:46704624-46705027
chr20:46620419-46620799	chr20:46641368-46641640
chr20:47434951-47435381	chr20:47434951-47435381
chr20:47434951-47435381	chr20:47439402-47439940
chr20:47434951-47435381	chr20:47440570-47440778
chr20:47434951-47435381	chr20:47443501-47443751
chr20:47448597-47449155	chr20:47471567-47471956
chr20:47448597-47449155	chr20:47474724-47474907
chr20:47448597-47449155	chr20:47463345-47463685
chr20:48804007-48804349	chr20:48837485-48837796
chr20:48804007-48804349	chr20:48838079-48838414
chr20:48804007-48804349	chr20:48841053-48841720
chr20:48804007-48804349	chr20:48842958-48843496
chr20:48804007-48804349	chr20:48863549-48863594
chr20:48804007-48804349	chr20:48865015-48865181
chr20:48809447-48810205	chr20:48837485-48837796
chr20:48809447-48810205	chr20:48838079-48838414
chr20:48809447-48810205	chr20:48841053-48841720
chr20:48809447-48810205	chr20:48842958-48843496
chr20:48809447-48810205	chr20:48863549-48863594
chr20:48809447-48810205	chr20:48865015-48865181
chr20:48810888-48811172	chr20:48837485-48837796
chr20:48810888-48811172	chr20:48838079-48838414
chr20:48810888-48811172	chr20:48841053-48841720
chr20:48810888-48811172	chr20:48842958-48843496
chr20:48810888-48811172	chr20:48863549-48863594
chr20:48810888-48811172	chr20:48865015-48865181
chr20:48804007-48804349	chr20:48995783-48996016
chr20:48804007-48804349	chr20:48998789-48998956
chr20:48809447-48810205	chr20:48995783-48996016
chr20:48809447-48810205	chr20:48998789-48998956
chr20:48810888-48811172	chr20:48995783-48996016
chr20:48810888-48811172	chr20:48998789-48998956
chr20:48809447-48810205	chr20:48950504-48950697
chr20:48809447-48810205	chr20:48951795-48951969
chr20:48810888-48811172	chr20:48950504-48950697
chr20:48810888-48811172	chr20:48951795-48951969
chr20:48809447-48810205	chr20:48900220-48901229
chr20:48809447-48810205	chr20:48901354-48901524
chr20:48809447-48810205	chr20:48902426-48902799
chr20:48809447-48810205	chr20:48903106-48903611
chr20:48809447-48810205	chr20:48905539-48905620
chr20:48809447-48810205	chr20:48913708-48913808
chr20:48810888-48811172	chr20:48900220-48901229
chr20:48810888-48811172	chr20:48901354-48901524
chr20:48810888-48811172	chr20:48902426-48902799
chr20:48810888-48811172	chr20:48903106-48903611
chr20:48810888-48811172	chr20:48905539-48905620
chr20:48810888-48811172	chr20:48913708-48913808
chr20:48809447-48810205	chr20:48956071-48956427
chr20:48809447-48810205	chr20:48959759-48960001
chr20:48809447-48810205	chr20:48963020-48963333
chr20:48810888-48811172	chr20:48956071-48956427
chr20:48810888-48811172	chr20:48959759-48960001
chr20:48810888-48811172	chr20:48963020-48963333
chr20:48809447-48810205	chr20:49032230-49032497
chr20:48810888-48811172	chr20:49032230-49032497
chr20:48809447-48810205	chr20:48921857-48922230
chr20:48809447-48810205	chr20:48922474-48922671
chr20:48809447-48810205	chr20:48924890-48925591
chr20:48810888-48811172	chr20:48921857-48922230
chr20:48810888-48811172	chr20:48922474-48922671
chr20:48810888-48811172	chr20:48924890-48925591
chr20:48809447-48810205	chr20:48885650-48885800
chr20:48810888-48811172	chr20:48885650-48885800
chr20:48921857-48922230	chr20:48938558-48938763
chr20:48922474-48922671	chr20:48938558-48938763
chr20:49286898-49287066	chr20:49407275-49407470
chr20:49286898-49287066	chr20:49341306-49341865
chr20:49286898-49287066	chr20:49343968-49344383
chr20:49286898-49287066	chr20:49345638-49345902
chr20:49286898-49287066	chr20:49346260-49347200
chr20:49286898-49287066	chr20:49350102-49350473
chr20:49286898-49287066	chr20:49358421-49358698
chr20:49286898-49287066	chr20:49378032-49378227
chr20:49286898-49287066	chr20:49378305-49378754
chr20:49306526-49306915	chr20:49341306-49341865
chr20:49306526-49306915	chr20:49343968-49344383
chr20:49306526-49306915	chr20:49345638-49345902
chr20:49306526-49306915	chr20:49346260-49347200
chr20:49306526-49306915	chr20:49350102-49350473
chr20:49306526-49306915	chr20:49358421-49358698
chr20:49306526-49306915	chr20:49378032-49378227
chr20:49306526-49306915	chr20:49378305-49378754
chr20:49341306-49341865	chr20:49341306-49341865
chr20:49341306-49341865	chr20:49343968-49344383
chr20:49341306-49341865	chr20:49345638-49345902
chr20:49341306-49341865	chr20:49346260-49347200
chr20:49341306-49341865	chr20:49350102-49350473
chr20:49341306-49341865	chr20:49358421-49358698
chr20:49341306-49341865	chr20:49378032-49378227
chr20:49341306-49341865	chr20:49378305-49378754
chr20:49343968-49344383	chr20:49343968-49344383
chr20:49343968-49344383	chr20:49345638-49345902
chr20:49343968-49344383	chr20:49346260-49347200
chr20:49343968-49344383	chr20:49350102-49350473
